               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.049613,            0.069646,            0.024445,             0.63368,             0.50096,             0.53868,             0.34462,             0.04436,            0.049908,            0.017349,            0.004918,            0.004918,            0.004918
                 156,            0.049498,            0.069641,            0.024408,              0.6326,             0.50129,             0.53892,               0.345,            0.044353,            0.049897,            0.017339,            0.004885,            0.004885,            0.004885
                 157,            0.049618,            0.069589,            0.024453,             0.63223,             0.50239,             0.53911,             0.34537,            0.044341,            0.049886,            0.017338,            0.004852,            0.004852,            0.004852
                 158,             0.04949,            0.069485,            0.024471,             0.62977,              0.5035,             0.53903,             0.34542,            0.044332,            0.049873,            0.017324,            0.004819,            0.004819,            0.004819
                 159,            0.049462,            0.069453,             0.02429,              0.6315,             0.50318,             0.53953,             0.34549,            0.044321,            0.049856,            0.017309,            0.004786,            0.004786,            0.004786
                 160,            0.049498,            0.069213,            0.024202,             0.63076,             0.50387,             0.53952,             0.34567,            0.044315,            0.049845,            0.017294,            0.004753,            0.004753,            0.004753
                 161,            0.049362,            0.069387,            0.024216,             0.62724,             0.50541,             0.53926,             0.34541,            0.044303,            0.049836,            0.017285,             0.00472,             0.00472,             0.00472
                 162,            0.049424,            0.069671,            0.024185,             0.62497,             0.50482,             0.53891,             0.34555,            0.044293,            0.049826,            0.017273,            0.004687,            0.004687,            0.004687
                 163,            0.049369,            0.069167,            0.024113,             0.62573,             0.50445,             0.53897,             0.34604,            0.044281,            0.049824,            0.017263,            0.004654,            0.004654,            0.004654
                 164,            0.049321,            0.069342,            0.024031,             0.62346,             0.50662,             0.53912,             0.34581,            0.044277,            0.049815,            0.017252,            0.004621,            0.004621,            0.004621
                 165,            0.049312,            0.069256,            0.024001,             0.62512,             0.50483,             0.53949,             0.34608,            0.044274,            0.049805,            0.017244,            0.004588,            0.004588,            0.004588
                 166,            0.049299,            0.069246,            0.023984,             0.62718,             0.50441,             0.53972,             0.34655,            0.044266,            0.049801,            0.017235,            0.004555,            0.004555,            0.004555
                 167,            0.049227,            0.069181,            0.023963,             0.62906,             0.50448,             0.53985,             0.34645,            0.044254,            0.049789,            0.017222,            0.004522,            0.004522,            0.004522
                 168,            0.049182,            0.069138,            0.023935,             0.63051,             0.50538,              0.5406,             0.34713,            0.044249,             0.04978,            0.017205,            0.004489,            0.004489,            0.004489
                 169,            0.049258,            0.069458,            0.023887,             0.63138,             0.50631,             0.54105,             0.34734,             0.04424,            0.049772,            0.017196,            0.004456,            0.004456,            0.004456
                 170,            0.049127,             0.06905,            0.023728,             0.62869,             0.50691,             0.54111,             0.34743,            0.044233,            0.049759,             0.01719,            0.004423,            0.004423,            0.004423
                 171,            0.049047,            0.068701,            0.023986,             0.63022,             0.50511,             0.54116,             0.34741,            0.044222,            0.049749,            0.017185,             0.00439,             0.00439,             0.00439
                 172,            0.049133,            0.069251,            0.023804,             0.62775,             0.50583,             0.54115,              0.3475,            0.044212,            0.049751,            0.017184,            0.004357,            0.004357,            0.004357
                 173,            0.049107,            0.069198,            0.023901,             0.62526,             0.50671,             0.54126,             0.34756,            0.044202,            0.049738,            0.017181,            0.004324,            0.004324,            0.004324
                 174,            0.049111,            0.068964,            0.023689,             0.62232,             0.50721,             0.54185,             0.34755,            0.044191,            0.049729,            0.017171,            0.004291,            0.004291,            0.004291
                 175,            0.049074,            0.069062,            0.023727,             0.62215,              0.5069,             0.54169,             0.34787,            0.044179,            0.049719,            0.017157,            0.004258,            0.004258,            0.004258
                 176,            0.049036,            0.069119,             0.02368,             0.62478,             0.50653,             0.54255,             0.34828,            0.044169,            0.049708,            0.017143,            0.004225,            0.004225,            0.004225
                 177,             0.04906,            0.069134,            0.023698,             0.62468,             0.50665,             0.54262,             0.34846,            0.044161,            0.049703,            0.017134,            0.004192,            0.004192,            0.004192
                 178,            0.048997,             0.06919,            0.023587,             0.62927,             0.50591,             0.54291,             0.34841,            0.044152,            0.049697,            0.017125,            0.004159,            0.004159,            0.004159
                 179,            0.048918,            0.068834,            0.023515,             0.63175,             0.50464,             0.54294,              0.3483,            0.044147,            0.049696,            0.017114,            0.004126,            0.004126,            0.004126
                 180,            0.048949,            0.069425,            0.023526,             0.63429,             0.50428,             0.54341,             0.34879,             0.04414,            0.049682,            0.017099,            0.004093,            0.004093,            0.004093
                 181,            0.048885,            0.068674,            0.023483,             0.63432,             0.50462,             0.54351,             0.34897,            0.044132,            0.049675,            0.017084,             0.00406,             0.00406,             0.00406
                 182,            0.048805,            0.068788,            0.023544,             0.63557,             0.50475,             0.54377,             0.34929,             0.04413,            0.049667,            0.017074,            0.004027,            0.004027,            0.004027
                 183,            0.048814,            0.069093,            0.023397,             0.63523,              0.5059,             0.54419,             0.34953,            0.044128,            0.049658,            0.017063,            0.003994,            0.003994,            0.003994
                 184,            0.048766,            0.068665,            0.023298,             0.63742,             0.50546,             0.54456,             0.34969,             0.04412,             0.04964,            0.017056,            0.003961,            0.003961,            0.003961
                 185,             0.04877,             0.06852,            0.023349,             0.64196,             0.50269,             0.54468,                0.35,            0.044111,            0.049633,            0.017039,            0.003928,            0.003928,            0.003928
                 186,            0.048746,            0.068765,            0.023318,             0.64286,             0.50285,             0.54486,             0.35035,            0.044106,             0.04963,            0.017024,            0.003895,            0.003895,            0.003895
                 187,            0.048731,              0.0687,             0.02332,              0.6461,             0.50085,             0.54543,             0.35051,            0.044097,            0.049616,             0.01701,            0.003862,            0.003862,            0.003862
                 188,            0.048718,            0.068652,            0.023108,             0.64531,             0.50039,             0.54591,             0.35059,            0.044087,            0.049613,            0.016997,            0.003829,            0.003829,            0.003829
                 189,            0.048605,            0.068445,            0.023205,              0.6457,             0.50085,             0.54593,             0.35061,            0.044078,            0.049596,            0.016975,            0.003796,            0.003796,            0.003796
                 190,            0.048676,            0.068344,            0.023247,              0.6458,             0.50074,              0.5459,             0.35068,            0.044068,            0.049596,            0.016959,            0.003763,            0.003763,            0.003763
                 191,            0.048586,            0.068373,            0.023136,             0.64613,             0.50122,             0.54603,             0.35109,            0.044065,            0.049592,            0.016949,             0.00373,             0.00373,             0.00373
                 192,            0.048586,            0.068557,            0.023141,             0.64678,               0.501,             0.54675,             0.35149,            0.044058,            0.049585,            0.016937,            0.003697,            0.003697,            0.003697
                 193,            0.048561,             0.06834,            0.023026,             0.64999,             0.50074,              0.5475,             0.35184,            0.044045,            0.049568,            0.016917,            0.003664,            0.003664,            0.003664
                 194,            0.048516,            0.068453,            0.022997,               0.651,             0.50187,             0.54791,             0.35209,            0.044033,            0.049557,            0.016904,            0.003631,            0.003631,            0.003631
                 195,            0.048493,            0.068467,            0.022928,             0.65072,             0.50307,             0.54799,             0.35249,            0.044024,            0.049544,            0.016897,            0.003598,            0.003598,            0.003598
                 196,            0.048436,            0.068461,            0.022893,             0.65303,             0.50067,              0.5482,             0.35278,            0.044014,            0.049533,            0.016885,            0.003565,            0.003565,            0.003565
                 197,            0.048405,            0.068473,            0.023008,             0.65618,             0.49922,             0.54836,              0.3532,            0.043999,            0.049525,            0.016874,            0.003532,            0.003532,            0.003532
                 198,            0.048406,            0.068265,            0.022898,             0.65147,             0.50221,              0.5487,              0.3535,             0.04399,            0.049518,            0.016864,            0.003499,            0.003499,            0.003499
                 199,            0.048365,            0.068636,            0.022795,               0.652,             0.50146,              0.5486,             0.35366,            0.043982,            0.049506,            0.016862,            0.003466,            0.003466,            0.003466
                 200,            0.048308,            0.068357,            0.022809,             0.65447,             0.50133,             0.54903,             0.35419,            0.043971,            0.049494,            0.016852,            0.003433,            0.003433,            0.003433
                 201,             0.04827,            0.068317,            0.022793,             0.65731,              0.5005,             0.54944,             0.35464,             0.04396,            0.049492,             0.01684,              0.0034,              0.0034,              0.0034
                 202,            0.048223,            0.068238,            0.022675,             0.65889,             0.49968,             0.54934,             0.35476,            0.043947,            0.049482,            0.016827,            0.003367,            0.003367,            0.003367
                 203,            0.048127,            0.068298,            0.022564,             0.65587,             0.50191,             0.54933,             0.35478,            0.043934,            0.049481,            0.016807,            0.003334,            0.003334,            0.003334
                 204,            0.048129,            0.067949,            0.022574,             0.65005,             0.50453,             0.54995,             0.35464,            0.043917,            0.049473,            0.016792,            0.003301,            0.003301,            0.003301
                 205,            0.048062,            0.068136,            0.022545,             0.65239,              0.5044,             0.55018,             0.35483,            0.043899,            0.049457,            0.016775,            0.003268,            0.003268,            0.003268
                 206,            0.048199,            0.068419,            0.022541,             0.65092,             0.50384,             0.55026,             0.35523,            0.043883,            0.049446,            0.016764,            0.003235,            0.003235,            0.003235
                 207,            0.048132,            0.068361,            0.022446,             0.65814,             0.49932,             0.55024,             0.35543,            0.043867,            0.049438,            0.016752,            0.003202,            0.003202,            0.003202
                 208,            0.048119,            0.068232,            0.022494,             0.65448,             0.50181,             0.55091,             0.35602,            0.043853,            0.049429,            0.016733,            0.003169,            0.003169,            0.003169
                 209,            0.047998,            0.067791,             0.02236,              0.6507,             0.50428,             0.55135,             0.35603,             0.04384,            0.049418,            0.016717,            0.003136,            0.003136,            0.003136
                 210,            0.047916,            0.067992,            0.022368,             0.64892,             0.50522,             0.55132,             0.35619,            0.043827,            0.049416,            0.016697,            0.003103,            0.003103,            0.003103
                 211,             0.04792,            0.067917,            0.022323,             0.64489,             0.50767,             0.55159,             0.35646,            0.043817,            0.049402,            0.016687,             0.00307,             0.00307,             0.00307
                 212,            0.047911,            0.068007,             0.02225,             0.64411,             0.50847,             0.55188,              0.3566,            0.043801,            0.049379,            0.016678,            0.003037,            0.003037,            0.003037
                 213,            0.047945,            0.067859,            0.022215,             0.64561,              0.5091,             0.55257,               0.357,            0.043784,            0.049364,            0.016667,            0.003004,            0.003004,            0.003004
                 214,            0.047767,            0.067446,             0.02224,             0.64669,             0.51054,              0.5529,             0.35706,             0.04377,            0.049345,             0.01666,            0.002971,            0.002971,            0.002971
                 215,            0.047802,            0.067807,            0.022116,             0.64787,             0.50907,             0.55246,             0.35712,            0.043761,            0.049334,            0.016648,            0.002938,            0.002938,            0.002938
                 216,            0.047781,            0.067907,            0.022159,             0.65205,             0.50886,             0.55254,             0.35746,            0.043753,            0.049318,            0.016633,            0.002905,            0.002905,            0.002905
                 217,            0.047786,            0.067689,            0.022042,             0.65046,             0.50951,             0.55296,             0.35745,            0.043742,            0.049316,            0.016619,            0.002872,            0.002872,            0.002872
                 218,            0.047658,            0.067682,            0.022084,             0.64918,             0.51106,             0.55312,             0.35774,            0.043729,            0.049306,            0.016601,            0.002839,            0.002839,            0.002839
                 219,            0.047758,            0.067993,            0.021992,             0.64954,             0.51028,             0.55381,             0.35789,            0.043718,            0.049293,            0.016589,            0.002806,            0.002806,            0.002806
                 220,            0.047665,            0.067728,             0.02208,             0.65014,             0.50989,             0.55376,             0.35817,            0.043709,            0.049292,             0.01658,            0.002773,            0.002773,            0.002773
                 221,            0.047629,            0.067713,            0.021856,             0.64915,              0.5114,             0.55376,             0.35882,            0.043703,            0.049283,            0.016575,             0.00274,             0.00274,             0.00274
                 222,            0.047658,            0.067641,            0.021888,             0.65294,              0.5104,             0.55379,             0.35861,            0.043694,            0.049287,            0.016572,            0.002707,            0.002707,            0.002707
                 223,            0.047589,            0.067565,            0.021679,             0.65055,             0.51249,             0.55411,             0.35886,            0.043683,            0.049279,            0.016569,            0.002674,            0.002674,            0.002674
                 224,            0.047506,            0.067422,            0.021813,             0.65225,             0.51263,             0.55422,             0.35897,             0.04368,            0.049274,            0.016564,            0.002641,            0.002641,            0.002641
                 225,            0.047396,            0.067795,            0.021709,             0.65316,             0.51207,              0.5545,             0.35906,             0.04367,            0.049271,             0.01655,            0.002608,            0.002608,            0.002608
                 226,            0.047441,             0.06723,            0.021687,             0.64727,             0.51664,             0.55468,             0.35951,             0.04366,            0.049265,            0.016535,            0.002575,            0.002575,            0.002575
                 227,            0.047365,            0.067359,            0.021577,             0.64837,             0.51573,              0.5549,             0.35945,            0.043651,            0.049263,            0.016523,            0.002542,            0.002542,            0.002542
                 228,            0.047331,            0.067513,            0.021553,             0.64842,             0.51646,             0.55528,             0.36004,            0.043639,            0.049249,            0.016504,            0.002509,            0.002509,            0.002509
                 229,            0.047298,            0.067599,            0.021557,             0.64892,             0.51672,              0.5555,             0.36014,            0.043624,            0.049233,             0.01649,            0.002476,            0.002476,            0.002476
                 230,            0.047207,            0.066952,            0.021361,             0.64765,             0.51718,             0.55573,             0.36033,            0.043607,            0.049228,            0.016478,            0.002443,            0.002443,            0.002443
                 231,            0.047222,            0.067491,            0.021395,             0.64883,              0.5161,             0.55562,             0.36037,            0.043597,            0.049222,            0.016465,             0.00241,             0.00241,             0.00241
                 232,             0.04723,            0.067446,            0.021358,             0.65523,             0.51358,             0.55563,              0.3604,            0.043588,            0.049215,            0.016454,            0.002377,            0.002377,            0.002377
                 233,             0.04721,            0.067271,             0.02131,             0.65295,             0.51502,             0.55631,             0.36074,            0.043578,            0.049195,            0.016443,            0.002344,            0.002344,            0.002344
                 234,            0.047114,            0.067002,             0.02136,             0.65432,             0.51521,              0.5567,             0.36125,            0.043565,            0.049187,            0.016429,            0.002311,            0.002311,            0.002311
                 235,            0.047169,            0.067695,            0.021266,             0.65281,             0.51522,             0.55716,             0.36179,            0.043551,            0.049171,            0.016412,            0.002278,            0.002278,            0.002278
                 236,            0.047054,            0.067224,            0.021185,             0.64935,             0.51697,             0.55755,             0.36179,            0.043543,            0.049157,            0.016394,            0.002245,            0.002245,            0.002245
                 237,            0.047058,             0.06741,            0.021088,              0.6489,             0.51719,              0.5576,             0.36191,            0.043538,            0.049143,            0.016385,            0.002212,            0.002212,            0.002212
                 238,            0.046935,            0.067141,            0.021013,              0.6537,             0.51534,             0.55749,             0.36195,            0.043531,            0.049129,            0.016382,            0.002179,            0.002179,            0.002179
                 239,            0.046906,              0.0669,            0.020995,             0.65789,             0.51365,             0.55811,             0.36207,             0.04352,            0.049117,            0.016368,            0.002146,            0.002146,            0.002146
                 240,            0.046821,            0.067003,             0.02097,             0.66093,             0.51272,             0.55801,             0.36234,            0.043505,            0.049103,            0.016354,            0.002113,            0.002113,            0.002113
                 241,             0.04675,             0.06692,            0.020878,             0.66125,             0.51217,             0.55848,             0.36269,            0.043489,            0.049101,            0.016342,             0.00208,             0.00208,             0.00208
                 242,            0.046744,            0.067014,            0.020813,             0.65947,             0.51521,             0.55861,             0.36257,            0.043479,            0.049093,            0.016328,            0.002047,            0.002047,            0.002047
                 243,            0.046658,            0.066721,            0.020768,             0.66078,               0.515,             0.55871,             0.36287,            0.043473,            0.049088,             0.01632,            0.002014,            0.002014,            0.002014
                 244,            0.046732,            0.067097,             0.02075,             0.65492,             0.51884,             0.55876,             0.36323,            0.043462,            0.049076,            0.016308,            0.001981,            0.001981,            0.001981
                 245,            0.046591,            0.066774,            0.020678,             0.65785,             0.51693,             0.55933,             0.36343,            0.043452,            0.049061,            0.016293,            0.001948,            0.001948,            0.001948
                 246,            0.046677,            0.066873,            0.020647,             0.65781,             0.51881,             0.56018,             0.36395,            0.043445,            0.049046,            0.016284,            0.001915,            0.001915,            0.001915
                 247,            0.046446,            0.066544,            0.020628,             0.65808,             0.51763,             0.56031,             0.36399,            0.043436,            0.049036,            0.016273,            0.001882,            0.001882,            0.001882
                 248,             0.04645,            0.066578,            0.020519,             0.65659,             0.51952,             0.56076,             0.36446,            0.043425,             0.04903,             0.01626,            0.001849,            0.001849,            0.001849
                 249,            0.046447,            0.066359,            0.020422,              0.6615,             0.51855,             0.56128,             0.36451,            0.043415,            0.049026,            0.016246,            0.001816,            0.001816,            0.001816
                 250,            0.046524,            0.066727,            0.020425,               0.663,             0.51914,             0.56171,             0.36473,            0.043401,             0.04901,             0.01623,            0.001783,            0.001783,            0.001783
                 251,            0.046309,            0.066397,            0.020259,             0.66288,             0.51942,             0.56224,             0.36489,            0.043386,            0.048994,             0.01621,             0.00175,             0.00175,             0.00175
                 252,            0.046301,            0.066383,            0.020278,             0.66552,             0.51809,             0.56236,             0.36485,            0.043379,             0.04899,            0.016199,            0.001717,            0.001717,            0.001717
                 253,            0.046183,            0.066226,            0.020093,             0.66427,             0.51849,             0.56205,               0.365,            0.043369,            0.048979,            0.016184,            0.001684,            0.001684,            0.001684
                 254,             0.04614,            0.066211,            0.020213,             0.66702,             0.51854,             0.56245,             0.36523,            0.043358,            0.048959,            0.016167,            0.001651,            0.001651,            0.001651
                 255,            0.046138,            0.066002,            0.020102,             0.66401,             0.51935,             0.56263,             0.36531,            0.043345,            0.048947,            0.016151,            0.001618,            0.001618,            0.001618
                 256,            0.046087,            0.066407,            0.020106,             0.66504,             0.51906,             0.56257,             0.36557,            0.043335,            0.048935,            0.016137,            0.001585,            0.001585,            0.001585
                 257,            0.046039,             0.06631,            0.019866,             0.66676,             0.51822,             0.56243,             0.36545,            0.043319,            0.048925,            0.016128,            0.001552,            0.001552,            0.001552
                 258,            0.045955,            0.066081,            0.019828,             0.66582,             0.51835,              0.5627,             0.36587,            0.043304,            0.048925,            0.016118,            0.001519,            0.001519,            0.001519
                 259,            0.045866,            0.065916,            0.019798,             0.66815,             0.51959,             0.56268,             0.36626,            0.043289,            0.048914,            0.016111,            0.001486,            0.001486,            0.001486
                 260,            0.045908,            0.066294,              0.0197,              0.6684,              0.5195,             0.56284,              0.3667,            0.043279,            0.048902,            0.016103,            0.001453,            0.001453,            0.001453
                 261,             0.04581,            0.065966,            0.019694,             0.66379,             0.52246,             0.56309,             0.36702,            0.043266,            0.048895,            0.016092,             0.00142,             0.00142,             0.00142
                 262,              0.0457,            0.065613,            0.019544,             0.66363,             0.52207,             0.56335,             0.36736,            0.043258,            0.048885,             0.01608,            0.001387,            0.001387,            0.001387
                 263,             0.04565,            0.065683,            0.019526,             0.66622,             0.52048,             0.56356,             0.36754,            0.043248,            0.048877,            0.016069,            0.001354,            0.001354,            0.001354
                 264,            0.045637,            0.065674,            0.019397,             0.66826,              0.5196,             0.56379,             0.36793,             0.04324,            0.048862,            0.016059,            0.001321,            0.001321,            0.001321
                 265,            0.045555,            0.065468,            0.019454,             0.66463,             0.51993,             0.56404,              0.3681,             0.04323,            0.048855,             0.01605,            0.001288,            0.001288,            0.001288
                 266,            0.045428,            0.065554,            0.019368,             0.66258,             0.52017,             0.56454,             0.36822,            0.043222,            0.048855,             0.01605,            0.001255,            0.001255,            0.001255
                 267,            0.045535,            0.065529,            0.019324,             0.66315,             0.52133,             0.56487,             0.36853,            0.043214,             0.04885,            0.016046,            0.001222,            0.001222,            0.001222
                 268,            0.045344,            0.065254,            0.019208,             0.66613,             0.51864,             0.56464,             0.36842,            0.043204,            0.048845,            0.016041,            0.001189,            0.001189,            0.001189
                 269,            0.045343,            0.065558,            0.019134,             0.66712,             0.51894,              0.5646,             0.36847,            0.043195,            0.048834,            0.016035,            0.001156,            0.001156,            0.001156
                 270,            0.045286,            0.065145,            0.018989,             0.66733,             0.51945,             0.56446,             0.36883,            0.043184,            0.048834,            0.016029,            0.001123,            0.001123,            0.001123
                 271,            0.045229,            0.065389,            0.018966,             0.66714,               0.519,              0.5648,             0.36922,            0.043172,            0.048826,            0.016021,             0.00109,             0.00109,             0.00109
                 272,            0.045104,            0.064731,            0.018897,             0.66726,             0.51896,             0.56527,             0.36925,            0.043162,            0.048822,             0.01601,            0.001057,            0.001057,            0.001057
                 273,            0.045051,            0.065119,            0.018869,               0.661,             0.52289,             0.56541,             0.36904,            0.043154,            0.048815,            0.015997,            0.001024,            0.001024,            0.001024
                 274,            0.044994,            0.064863,             0.01862,             0.66328,             0.52064,             0.56582,             0.36943,            0.043144,             0.04882,            0.015982,            0.000991,            0.000991,            0.000991
                 275,            0.044997,             0.06513,            0.018633,             0.66278,             0.52182,              0.5661,             0.36962,            0.043134,            0.048812,            0.015971,            0.000958,            0.000958,            0.000958
                 276,            0.044888,            0.064688,            0.018516,             0.65709,             0.52774,             0.56663,             0.36974,            0.043122,            0.048803,            0.015966,            0.000925,            0.000925,            0.000925
                 277,            0.044817,            0.064824,            0.018504,             0.65816,             0.52798,             0.56679,             0.37008,            0.043113,            0.048804,            0.015962,            0.000892,            0.000892,            0.000892
                 278,            0.044657,            0.064564,            0.018394,             0.66215,             0.52683,             0.56711,             0.37045,            0.043106,            0.048799,            0.015955,            0.000859,            0.000859,            0.000859
                 279,            0.044693,            0.064781,             0.01827,              0.6581,             0.52944,             0.56759,             0.37059,              0.0431,            0.048799,             0.01595,            0.000826,            0.000826,            0.000826
                 280,            0.044526,            0.064616,            0.018218,             0.65401,             0.53039,             0.56781,             0.37078,            0.043092,            0.048795,            0.015943,            0.000793,            0.000793,            0.000793
                 281,             0.04452,            0.064566,            0.018085,             0.65473,             0.52959,             0.56784,             0.37086,            0.043088,            0.048794,            0.015939,             0.00076,             0.00076,             0.00076
                 282,            0.044375,            0.064181,            0.018042,              0.6578,              0.5278,             0.56782,             0.37093,            0.043081,            0.048784,            0.015935,            0.000727,            0.000727,            0.000727
                 283,            0.044325,            0.064396,            0.017903,             0.65813,             0.52766,             0.56786,             0.37103,             0.04307,            0.048789,            0.015931,            0.000694,            0.000694,            0.000694
                 284,            0.044287,            0.064021,            0.017945,             0.66141,               0.526,             0.56791,             0.37116,            0.043062,             0.04879,            0.015924,            0.000661,            0.000661,            0.000661
                 285,             0.04419,            0.063859,            0.017731,             0.66253,             0.52667,             0.56863,             0.37155,            0.043051,            0.048781,             0.01592,            0.000628,            0.000628,            0.000628
                 286,            0.044095,            0.064016,            0.017706,             0.66097,             0.52863,             0.56892,             0.37178,             0.04304,            0.048774,            0.015923,            0.000595,            0.000595,            0.000595
                 287,            0.043996,             0.06363,            0.017616,             0.66027,             0.52848,              0.5694,             0.37206,            0.043031,            0.048775,            0.015925,            0.000562,            0.000562,            0.000562
                 288,            0.044003,            0.063781,            0.017461,             0.66168,             0.52806,             0.56943,             0.37191,            0.043023,             0.04877,            0.015932,            0.000529,            0.000529,            0.000529
                 289,            0.043775,            0.063226,            0.017411,             0.65878,             0.52925,             0.56952,             0.37219,            0.043012,             0.04877,            0.015946,            0.000496,            0.000496,            0.000496
                 290,            0.043755,            0.063621,            0.017294,             0.65769,             0.52907,             0.56904,             0.37218,            0.043002,            0.048775,            0.015951,            0.000463,            0.000463,            0.000463
                 291,            0.043681,            0.063424,            0.017276,             0.65922,             0.52899,             0.56902,             0.37204,            0.042993,            0.048774,            0.015953,             0.00043,             0.00043,             0.00043
                 292,            0.043701,            0.063432,            0.017147,             0.66131,             0.52826,             0.56918,             0.37233,            0.042986,            0.048774,            0.015958,            0.000397,            0.000397,            0.000397
                 293,            0.043608,            0.063273,            0.017064,             0.66128,             0.52852,             0.56896,             0.37226,             0.04298,             0.04877,            0.015964,            0.000364,            0.000364,            0.000364
                 294,            0.043489,            0.063128,            0.016992,             0.66229,             0.52885,             0.56923,             0.37232,            0.042977,            0.048784,            0.015969,            0.000331,            0.000331,            0.000331
                 295,            0.043399,            0.062974,            0.016864,             0.66362,             0.52848,             0.56898,             0.37238,            0.042976,            0.048788,            0.015975,            0.000298,            0.000298,            0.000298
                 296,            0.043299,            0.063085,            0.016748,             0.66244,             0.52938,              0.5693,             0.37247,            0.042975,            0.048794,            0.015981,            0.000265,            0.000265,            0.000265
                 297,            0.043233,            0.062757,            0.016683,             0.66204,             0.52917,             0.56944,             0.37237,            0.042973,            0.048797,            0.015984,            0.000232,            0.000232,            0.000232
                 298,            0.043141,            0.062955,            0.016582,             0.66027,             0.53149,             0.56958,             0.37265,             0.04297,            0.048799,            0.015988,            0.000199,            0.000199,            0.000199
                 299,            0.043034,             0.06252,            0.016471,              0.6624,             0.53035,             0.56965,              0.3725,            0.042967,            0.048803,             0.01599,            0.000166,            0.000166,            0.000166
                 299,            0.043034,             0.06252,            0.016471,             0.66073,             0.52495,             0.57166,             0.37598,             0.04297,            0.048804,            0.015989,            0.000166,            0.000166,            0.000166
