               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  55,            0.037983,            0.024518,           0.0090838,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.008218,            0.008218,            0.008218
                  56,            0.036679,            0.023298,           0.0042867,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.008185,            0.008185,            0.008185
                  57,            0.034142,            0.022525,           0.0042069,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.008152,            0.008152,            0.008152
                  58,            0.034093,            0.023739,           0.0072221,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.008119,            0.008119,            0.008119
                  59,            0.031295,            0.024257,            0.010665,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.008086,            0.008086,            0.008086
                  60,            0.032275,            0.022123,           0.0058067,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.008053,            0.008053,            0.008053
                  61,            0.033399,            0.023669,           0.0063816,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00802,             0.00802,             0.00802
                  62,            0.033418,            0.024514,           0.0047829,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007987,            0.007987,            0.007987
                  63,             0.03549,             0.02421,           0.0042443,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007954,            0.007954,            0.007954
                  64,            0.033807,            0.023104,           0.0045735,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007921,            0.007921,            0.007921
                  65,            0.034275,            0.023365,           0.0040155,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007888,            0.007888,            0.007888
                  66,             0.03286,            0.024742,           0.0034766,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007855,            0.007855,            0.007855
                  67,            0.032467,            0.022959,           0.0052663,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007822,            0.007822,            0.007822
                  68,            0.033831,            0.022993,           0.0042206,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007789,            0.007789,            0.007789
                  69,            0.032121,            0.020868,           0.0040204,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007756,            0.007756,            0.007756
                  70,            0.031785,            0.022942,           0.0052004,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007723,            0.007723,            0.007723
                  71,             0.03291,            0.022817,           0.0033632,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00769,             0.00769,             0.00769
                  72,            0.031674,            0.023838,            0.004087,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007657,            0.007657,            0.007657
                  73,            0.032065,            0.020794,           0.0062328,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007624,            0.007624,            0.007624
                  74,            0.031764,            0.021793,           0.0024677,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007591,            0.007591,            0.007591
                  75,            0.032495,            0.022319,           0.0030561,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007558,            0.007558,            0.007558
                  76,            0.033459,            0.021444,           0.0031646,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007525,            0.007525,            0.007525
                  77,            0.027376,            0.021796,           0.0028632,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007492,            0.007492,            0.007492
                  78,            0.032512,            0.023024,           0.0042754,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007459,            0.007459,            0.007459
                  79,            0.030967,            0.020325,            0.005484,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007426,            0.007426,            0.007426
                  80,            0.031941,            0.021806,           0.0064793,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007393,            0.007393,            0.007393
                  81,            0.030545,            0.021008,           0.0030895,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00736,             0.00736,             0.00736
                  82,            0.030044,            0.019565,           0.0032999,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007327,            0.007327,            0.007327
                  83,            0.030137,            0.020559,            0.003927,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007294,            0.007294,            0.007294
                  84,            0.031813,            0.019311,           0.0033088,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007261,            0.007261,            0.007261
                  85,            0.027329,            0.020459,           0.0029244,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007228,            0.007228,            0.007228
                  86,            0.032729,            0.021388,            0.003659,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007195,            0.007195,            0.007195
                  87,            0.030807,            0.022574,           0.0032001,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007162,            0.007162,            0.007162
                  88,            0.030523,            0.019927,           0.0061843,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007129,            0.007129,            0.007129
                  89,            0.028083,            0.021813,           0.0027912,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007096,            0.007096,            0.007096
                  90,            0.029711,            0.021288,           0.0034569,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.007063,            0.007063,            0.007063
                  91,            0.029313,            0.020462,           0.0034663,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00703,             0.00703,             0.00703
                  92,            0.029879,            0.019998,           0.0023787,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006997,            0.006997,            0.006997
                  93,            0.027481,            0.020585,           0.0051668,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006964,            0.006964,            0.006964
                  94,            0.028578,            0.020171,           0.0029239,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006931,            0.006931,            0.006931
                  95,             0.02995,            0.020585,           0.0026792,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006898,            0.006898,            0.006898
                  96,            0.029477,             0.01917,           0.0044919,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006865,            0.006865,            0.006865
                  97,            0.030568,            0.022242,           0.0045276,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006832,            0.006832,            0.006832
                  98,            0.027923,            0.021182,           0.0029028,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006799,            0.006799,            0.006799
                  99,            0.028096,            0.022921,           0.0041226,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006766,            0.006766,            0.006766
                 100,            0.028395,            0.021347,           0.0051838,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006733,            0.006733,            0.006733
                 101,             0.02715,            0.020921,           0.0043449,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,              0.0067,              0.0067,              0.0067
                 102,            0.029351,            0.020536,           0.0026584,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006667,            0.006667,            0.006667
                 103,            0.028437,            0.020963,           0.0036409,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006634,            0.006634,            0.006634
                 104,            0.027214,            0.020759,           0.0044699,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006601,            0.006601,            0.006601
                 105,            0.029824,            0.020397,           0.0026549,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006568,            0.006568,            0.006568
                 106,            0.029835,            0.020624,           0.0054956,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006535,            0.006535,            0.006535
                 107,            0.028311,            0.022457,           0.0027746,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006502,            0.006502,            0.006502
                 108,             0.02815,            0.020043,           0.0041448,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006469,            0.006469,            0.006469
                 109,            0.027561,            0.020491,            0.002802,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006436,            0.006436,            0.006436
                 110,            0.028862,            0.020116,           0.0034733,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006403,            0.006403,            0.006403
                 111,            0.028823,            0.018355,           0.0064336,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00637,             0.00637,             0.00637
                 112,            0.028494,            0.019147,           0.0037551,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006337,            0.006337,            0.006337
                 113,            0.029065,            0.020114,           0.0042562,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006304,            0.006304,            0.006304
                 114,            0.027532,            0.020242,           0.0040903,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006271,            0.006271,            0.006271
                 115,            0.027049,            0.020964,           0.0025029,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006238,            0.006238,            0.006238
                 116,            0.025884,            0.020008,           0.0020016,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006205,            0.006205,            0.006205
                 117,            0.025466,             0.02012,           0.0041314,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006172,            0.006172,            0.006172
                 118,            0.029123,            0.020208,           0.0042378,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006139,            0.006139,            0.006139
                 119,            0.027811,            0.019854,           0.0079464,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006106,            0.006106,            0.006106
                 120,             0.02864,            0.020262,           0.0041432,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006073,            0.006073,            0.006073
                 121,            0.027193,            0.019807,           0.0030579,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00604,             0.00604,             0.00604
                 122,            0.028336,            0.020096,           0.0033888,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.006007,            0.006007,            0.006007
                 123,             0.02941,            0.020166,           0.0047947,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005974,            0.005974,            0.005974
                 124,            0.026982,            0.020106,           0.0047115,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005941,            0.005941,            0.005941
                 125,            0.026548,            0.021755,           0.0039577,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005908,            0.005908,            0.005908
                 126,            0.027683,            0.018301,           0.0029751,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005875,            0.005875,            0.005875
                 127,            0.027901,            0.019584,           0.0042967,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005842,            0.005842,            0.005842
                 128,            0.025936,            0.017462,           0.0033463,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005809,            0.005809,            0.005809
                 129,            0.026844,            0.018873,           0.0025457,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005776,            0.005776,            0.005776
                 130,            0.025959,            0.019906,           0.0021949,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005743,            0.005743,            0.005743
                 131,            0.024416,            0.020201,           0.0020914,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00571,             0.00571,             0.00571
                 132,            0.026935,            0.019171,           0.0026813,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005677,            0.005677,            0.005677
                 133,            0.026512,            0.018171,           0.0025936,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005644,            0.005644,            0.005644
                 134,            0.026515,            0.018516,           0.0019867,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005611,            0.005611,            0.005611
                 135,            0.025419,            0.019738,           0.0020381,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005578,            0.005578,            0.005578
                 136,            0.027019,            0.019717,           0.0032471,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005545,            0.005545,            0.005545
                 137,            0.023549,            0.018439,           0.0014872,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005512,            0.005512,            0.005512
                 138,            0.023535,            0.019208,           0.0030264,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005479,            0.005479,            0.005479
                 139,            0.027366,            0.019355,           0.0028954,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005446,            0.005446,            0.005446
                 140,            0.023676,             0.01767,            0.004072,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005413,            0.005413,            0.005413
                 141,            0.025221,            0.019438,            0.001834,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00538,             0.00538,             0.00538
                 142,            0.024564,            0.018034,            0.001613,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005347,            0.005347,            0.005347
                 143,            0.024622,            0.017336,           0.0021512,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005314,            0.005314,            0.005314
                 144,            0.024456,             0.01888,           0.0030445,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005281,            0.005281,            0.005281
                 145,            0.023564,            0.017958,           0.0018853,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005248,            0.005248,            0.005248
                 146,            0.024607,            0.018035,           0.0015298,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005215,            0.005215,            0.005215
                 147,            0.024373,            0.018165,           0.0022867,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005182,            0.005182,            0.005182
                 148,            0.027844,            0.018299,           0.0032435,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005149,            0.005149,            0.005149
                 149,             0.02366,            0.018384,           0.0017358,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005116,            0.005116,            0.005116
                 150,            0.023532,             0.01839,           0.0032166,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005083,            0.005083,            0.005083
                 151,            0.023445,            0.019649,           0.0013294,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00505,             0.00505,             0.00505
                 152,            0.021799,            0.019788,           0.0030562,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.005017,            0.005017,            0.005017
                 153,            0.021631,            0.018293,            0.002461,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004984,            0.004984,            0.004984
                 154,             0.02519,            0.019056,           0.0017308,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004951,            0.004951,            0.004951
                 155,            0.024502,            0.017225,           0.0022066,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004918,            0.004918,            0.004918
                 156,            0.025399,            0.018517,             0.00162,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004885,            0.004885,            0.004885
                 157,            0.023268,            0.019642,           0.0022105,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004852,            0.004852,            0.004852
                 158,            0.023249,            0.018146,           0.0029588,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004819,            0.004819,            0.004819
                 159,            0.023677,            0.018106,           0.0018287,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004786,            0.004786,            0.004786
                 160,            0.023989,             0.01725,           0.0024479,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004753,            0.004753,            0.004753
                 161,            0.025109,            0.019403,           0.0017173,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00472,             0.00472,             0.00472
                 162,            0.020955,            0.017638,           0.0023075,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004687,            0.004687,            0.004687
                 163,            0.024768,              0.0184,           0.0026926,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004654,            0.004654,            0.004654
                 164,            0.023645,            0.018485,           0.0018136,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004621,            0.004621,            0.004621
                 165,            0.024306,            0.017888,           0.0019571,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004588,            0.004588,            0.004588
                 166,            0.024998,            0.017313,            0.001775,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004555,            0.004555,            0.004555
                 167,            0.023786,             0.01816,           0.0016441,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004522,            0.004522,            0.004522
                 168,            0.021602,            0.018385,           0.0016103,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004489,            0.004489,            0.004489
                 169,            0.020768,            0.016456,           0.0019012,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004456,            0.004456,            0.004456
                 170,            0.022195,            0.016692,            0.001286,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004423,            0.004423,            0.004423
                 171,            0.023948,            0.020084,           0.0021481,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00439,             0.00439,             0.00439
                 172,            0.023819,            0.018522,           0.0015999,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004357,            0.004357,            0.004357
                 173,             0.02342,            0.016562,           0.0023516,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004324,            0.004324,            0.004324
                 174,            0.022215,            0.016476,            0.002975,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004291,            0.004291,            0.004291
                 175,            0.021989,            0.017261,           0.0041555,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004258,            0.004258,            0.004258
                 176,            0.023816,            0.018158,           0.0036191,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004225,            0.004225,            0.004225
                 177,            0.022815,             0.01725,           0.0017257,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004192,            0.004192,            0.004192
                 178,            0.022537,            0.019169,           0.0016439,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004159,            0.004159,            0.004159
                 179,            0.020401,            0.018093,           0.0012621,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004126,            0.004126,            0.004126
                 180,             0.01972,            0.017774,           0.0022095,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004093,            0.004093,            0.004093
                 181,            0.020471,            0.016867,           0.0011661,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00406,             0.00406,             0.00406
                 182,            0.022455,            0.016666,           0.0018419,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.004027,            0.004027,            0.004027
                 183,            0.023454,            0.015795,           0.0041689,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003994,            0.003994,            0.003994
                 184,            0.020873,            0.017051,           0.0022941,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003961,            0.003961,            0.003961
                 185,            0.020065,            0.017916,           0.0015747,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003928,            0.003928,            0.003928
                 186,            0.021382,            0.017704,           0.0026937,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003895,            0.003895,            0.003895
                 187,            0.022565,            0.017813,           0.0016024,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003862,            0.003862,            0.003862
                 188,            0.022495,             0.01791,           0.0024096,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003829,            0.003829,            0.003829
                 189,            0.021583,            0.016392,           0.0027213,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003796,            0.003796,            0.003796
                 190,            0.022312,            0.016065,           0.0011881,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003763,            0.003763,            0.003763
