               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 187,            0.022522,            0.017912,           0.0014891,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003862,            0.003862,            0.003862
                 188,            0.021836,            0.017827,           0.0020496,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003829,            0.003829,            0.003829
                 189,             0.02057,             0.01621,           0.0016599,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003796,            0.003796,            0.003796
                 190,            0.022635,            0.016178,           0.0012524,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003763,            0.003763,            0.003763
                 191,            0.021147,            0.016066,          0.00081739,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00373,             0.00373,             0.00373
                 192,             0.02339,            0.017498,           0.0023265,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003697,            0.003697,            0.003697
                 193,              0.0217,            0.016375,           0.0013386,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003664,            0.003664,            0.003664
                 194,            0.020796,            0.017176,           0.0012455,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003631,            0.003631,            0.003631
                 195,            0.021818,            0.015489,            0.001101,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003598,            0.003598,            0.003598
                 196,            0.023142,            0.016036,           0.0018342,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003565,            0.003565,            0.003565
                 197,            0.021949,            0.016982,           0.0025122,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003532,            0.003532,            0.003532
                 198,            0.021334,            0.016468,           0.0014295,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003499,            0.003499,            0.003499
                 199,            0.020941,             0.01645,          0.00098642,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003466,            0.003466,            0.003466
                 200,            0.019532,            0.015974,           0.0016636,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003433,            0.003433,            0.003433
                 201,            0.020325,            0.015249,           0.0016597,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,              0.0034,              0.0034,              0.0034
                 202,            0.021718,             0.01674,           0.0014092,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003367,            0.003367,            0.003367
                 203,            0.019899,            0.016668,           0.0016131,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003334,            0.003334,            0.003334
                 204,            0.022885,            0.016315,           0.0020583,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003301,            0.003301,            0.003301
                 205,            0.022059,            0.017256,           0.0022629,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003268,            0.003268,            0.003268
                 206,            0.021079,            0.016682,          0.00098151,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003235,            0.003235,            0.003235
                 207,            0.021685,            0.017466,           0.0015124,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003202,            0.003202,            0.003202
                 208,            0.019838,            0.016146,           0.0015073,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003169,            0.003169,            0.003169
                 209,            0.021801,            0.015703,           0.0020168,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003136,            0.003136,            0.003136
                 210,            0.021202,            0.016441,           0.0012968,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003103,            0.003103,            0.003103
                 211,            0.019401,            0.015629,           0.0013932,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00307,             0.00307,             0.00307
                 212,             0.01959,             0.01548,           0.0012984,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003037,            0.003037,            0.003037
                 213,            0.021038,            0.015172,             0.00165,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.003004,            0.003004,            0.003004
                 214,            0.021455,            0.016399,           0.0015088,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002971,            0.002971,            0.002971
                 215,            0.018417,            0.016346,           0.0012798,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002938,            0.002938,            0.002938
                 216,            0.019726,            0.016184,            0.000974,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002905,            0.002905,            0.002905
                 217,            0.021339,            0.015396,           0.0024975,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002872,            0.002872,            0.002872
                 218,            0.019096,            0.016229,           0.0010049,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002839,            0.002839,            0.002839
                 219,            0.017618,            0.014519,           0.0032623,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002806,            0.002806,            0.002806
                 220,            0.019103,            0.015123,           0.0019332,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002773,            0.002773,            0.002773
                 221,            0.019435,            0.016442,           0.0011517,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00274,             0.00274,             0.00274
                 222,            0.018649,            0.016736,           0.0012349,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002707,            0.002707,            0.002707
                 223,            0.021383,             0.01629,           0.0013384,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002674,            0.002674,            0.002674
                 224,            0.019812,             0.01602,           0.0013144,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002641,            0.002641,            0.002641
                 225,              0.0204,            0.014423,           0.0021562,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002608,            0.002608,            0.002608
                 226,            0.019221,            0.016428,           0.0023075,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002575,            0.002575,            0.002575
                 227,            0.019688,            0.015302,           0.0012025,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002542,            0.002542,            0.002542
                 228,            0.018146,            0.014903,           0.0017367,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002509,            0.002509,            0.002509
                 229,             0.02008,            0.014947,           0.0013423,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002476,            0.002476,            0.002476
                 230,            0.019838,            0.015391,           0.0012439,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002443,            0.002443,            0.002443
                 231,            0.021163,            0.015808,           0.0028584,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00241,             0.00241,             0.00241
                 232,            0.016656,            0.014367,           0.0011501,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002377,            0.002377,            0.002377
                 233,             0.01699,            0.014839,           0.0021688,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002344,            0.002344,            0.002344
                 234,            0.017789,            0.016121,          0.00099828,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002311,            0.002311,            0.002311
                 235,            0.017064,            0.014849,           0.0015856,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002278,            0.002278,            0.002278
                 236,            0.019867,            0.017425,           0.0012482,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002245,            0.002245,            0.002245
                 237,            0.018743,            0.015776,          0.00087515,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002212,            0.002212,            0.002212
                 238,             0.01966,            0.015488,           0.0018123,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002179,            0.002179,            0.002179
                 239,            0.019305,            0.014595,           0.0016558,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002146,            0.002146,            0.002146
                 240,            0.016734,            0.013945,           0.0013023,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002113,            0.002113,            0.002113
                 241,            0.019295,            0.014344,           0.0014106,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00208,             0.00208,             0.00208
                 242,            0.019116,            0.015866,            0.000841,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002047,            0.002047,            0.002047
                 243,            0.018161,            0.014066,          0.00081265,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.002014,            0.002014,            0.002014
                 244,            0.018179,            0.014533,           0.0012122,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001981,            0.001981,            0.001981
                 245,            0.017045,             0.01536,           0.0010321,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001948,            0.001948,            0.001948
                 246,            0.018503,            0.014772,           0.0024515,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001915,            0.001915,            0.001915
                 247,            0.019222,            0.016084,           0.0018247,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001882,            0.001882,            0.001882
                 248,            0.018216,            0.014279,           0.0013538,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001849,            0.001849,            0.001849
                 249,            0.016095,            0.015167,          0.00085752,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001816,            0.001816,            0.001816
                 250,            0.018791,            0.015321,           0.0018028,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001783,            0.001783,            0.001783
                 251,            0.016633,            0.015055,           0.0013887,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00175,             0.00175,             0.00175
                 252,            0.016373,            0.014814,          0.00090323,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001717,            0.001717,            0.001717
                 253,            0.016766,            0.013921,          0.00092805,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001684,            0.001684,            0.001684
                 254,            0.018123,            0.014624,          0.00090407,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001651,            0.001651,            0.001651
                 255,            0.016295,             0.01432,          0.00084063,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001618,            0.001618,            0.001618
                 256,            0.017025,            0.015057,          0.00090829,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001585,            0.001585,            0.001585
                 257,            0.018419,            0.015641,           0.0011968,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001552,            0.001552,            0.001552
                 258,            0.018574,            0.014928,          0.00081027,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001519,            0.001519,            0.001519
                 259,            0.017552,            0.014136,           0.0011369,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001486,            0.001486,            0.001486
                 260,            0.017815,            0.014527,          0.00085765,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001453,            0.001453,            0.001453
                 261,            0.017877,            0.015555,           0.0012545,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00142,             0.00142,             0.00142
                 262,            0.017686,            0.014903,          0.00072582,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001387,            0.001387,            0.001387
                 263,            0.017487,             0.01441,           0.0012861,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001354,            0.001354,            0.001354
                 264,            0.017733,            0.014877,          0.00087807,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001321,            0.001321,            0.001321
                 265,            0.018424,            0.014051,           0.0013416,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001288,            0.001288,            0.001288
                 266,            0.014975,             0.01317,          0.00062909,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001255,            0.001255,            0.001255
                 267,            0.018645,            0.015345,           0.0018542,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001222,            0.001222,            0.001222
                 268,            0.016444,            0.015616,          0.00078916,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001189,            0.001189,            0.001189
                 269,            0.016069,            0.014164,          0.00089896,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001156,            0.001156,            0.001156
                 270,            0.017244,            0.014798,           0.0018963,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001123,            0.001123,            0.001123
                 271,            0.015032,            0.013904,          0.00044293,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00109,             0.00109,             0.00109
                 272,            0.015332,            0.014119,           0.0010296,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001057,            0.001057,            0.001057
                 273,            0.016826,            0.013641,          0.00079209,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.001024,            0.001024,            0.001024
                 274,            0.016471,            0.015242,           0.0017403,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000991,            0.000991,            0.000991
                 275,            0.018135,            0.015042,          0.00048887,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000958,            0.000958,            0.000958
                 276,            0.017169,            0.014405,          0.00098751,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000925,            0.000925,            0.000925
                 277,            0.016928,            0.014574,          0.00051693,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000892,            0.000892,            0.000892
                 278,            0.017998,            0.014101,           0.0010932,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000859,            0.000859,            0.000859
                 279,            0.017008,            0.013538,           0.0011581,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000826,            0.000826,            0.000826
                 280,            0.016217,            0.014866,          0.00097119,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000793,            0.000793,            0.000793
                 281,            0.018123,            0.015374,          0.00081685,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00076,             0.00076,             0.00076
                 282,             0.01458,            0.013314,          0.00061311,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000727,            0.000727,            0.000727
                 283,            0.015825,            0.014646,          0.00089636,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000694,            0.000694,            0.000694
                 284,            0.015769,            0.013132,          0.00061385,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000661,            0.000661,            0.000661
                 285,            0.016347,            0.013169,           0.0014837,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000628,            0.000628,            0.000628
                 286,            0.017027,            0.013645,           0.0034856,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000595,            0.000595,            0.000595
                 287,            0.016065,            0.015363,          0.00097027,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000562,            0.000562,            0.000562
                 288,            0.015774,            0.015113,           0.0030985,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000529,            0.000529,            0.000529
                 289,            0.017542,            0.013669,           0.0021337,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000496,            0.000496,            0.000496
                 290,            0.015819,            0.014731,          0.00075484,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000463,            0.000463,            0.000463
                 291,            0.016252,            0.014007,           0.0024346,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,             0.00043,             0.00043,             0.00043
                 292,             0.01582,            0.015583,          0.00082444,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000397,            0.000397,            0.000397
                 293,            0.018352,            0.015084,            0.002536,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000364,            0.000364,            0.000364
                 294,            0.015935,            0.013381,          0.00080602,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000331,            0.000331,            0.000331
                 295,            0.015807,            0.014165,           0.0012315,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000298,            0.000298,            0.000298
                 296,             0.01553,            0.014561,          0.00065201,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000265,            0.000265,            0.000265
                 297,            0.016769,            0.013825,          0.00065446,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000232,            0.000232,            0.000232
                 298,            0.016708,            0.013962,             0.00128,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000199,            0.000199,            0.000199
                 299,            0.015373,            0.014085,           0.0010657,                   0,                   0,                   0,                   0,                 nan,                 nan,                 nan,            0.000166,            0.000166,            0.000166
